audit_id,table_name,row_pk,column_name,issue_type,old_value,new_value,action,reason,created_at
2618,clean.app_snapshot_clean,4300,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2619,clean.app_snapshot_clean,4303,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2620,clean.app_snapshot_clean,4318,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2621,clean.app_snapshot_clean,4336,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2622,clean.app_snapshot_clean,4339,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2623,clean.app_snapshot_clean,4362,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2624,clean.app_snapshot_clean,4363,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2625,clean.app_snapshot_clean,4371,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2626,clean.app_snapshot_clean,4374,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2627,clean.app_snapshot_clean,4381,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2628,clean.app_snapshot_clean,4390,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2629,clean.app_snapshot_clean,4421,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2630,clean.app_snapshot_clean,4437,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2631,clean.app_snapshot_clean,4438,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2632,clean.app_snapshot_clean,4442,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2633,clean.app_snapshot_clean,4463,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2634,clean.app_snapshot_clean,4480,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2635,clean.app_snapshot_clean,4512,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2636,clean.app_snapshot_clean,4514,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2637,clean.app_snapshot_clean,4518,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2638,clean.app_snapshot_clean,4521,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2639,clean.app_snapshot_clean,4535,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2640,clean.app_snapshot_clean,4536,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2641,clean.app_snapshot_clean,4583,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2642,clean.app_snapshot_clean,4587,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2643,clean.app_snapshot_clean,4601,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2644,clean.app_snapshot_clean,4604,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2645,clean.app_snapshot_clean,4605,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2646,clean.app_snapshot_clean,4607,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2647,clean.app_snapshot_clean,4608,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2648,clean.app_snapshot_clean,4610,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2649,clean.app_snapshot_clean,4613,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2650,clean.app_snapshot_clean,4615,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2651,clean.app_snapshot_clean,4617,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2652,clean.app_snapshot_clean,4620,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2653,clean.app_snapshot_clean,4625,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2654,clean.app_snapshot_clean,4632,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2655,clean.app_snapshot_clean,4649,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2656,clean.app_snapshot_clean,4678,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2657,clean.app_snapshot_clean,4680,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2658,clean.app_snapshot_clean,4686,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2659,clean.app_snapshot_clean,4691,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2660,clean.app_snapshot_clean,4695,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2661,clean.app_snapshot_clean,4696,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2662,clean.app_snapshot_clean,4698,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2663,clean.app_snapshot_clean,4701,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2664,clean.app_snapshot_clean,4711,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2665,clean.app_snapshot_clean,4715,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2666,clean.app_snapshot_clean,4727,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2667,clean.app_snapshot_clean,4730,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2668,clean.app_snapshot_clean,4732,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2669,clean.app_snapshot_clean,4733,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2670,clean.app_snapshot_clean,4737,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2671,clean.app_snapshot_clean,4739,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2672,clean.app_snapshot_clean,4747,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2673,clean.app_snapshot_clean,4755,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2674,clean.app_snapshot_clean,4757,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2675,clean.app_snapshot_clean,4759,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2676,clean.app_snapshot_clean,4762,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2677,clean.app_snapshot_clean,4763,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2678,clean.app_snapshot_clean,4782,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2679,clean.app_snapshot_clean,4797,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2680,clean.app_snapshot_clean,4808,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2681,clean.app_snapshot_clean,4811,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2682,clean.app_snapshot_clean,4819,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2683,clean.app_snapshot_clean,4820,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2684,clean.app_snapshot_clean,4824,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2685,clean.app_snapshot_clean,4825,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2686,clean.app_snapshot_clean,4826,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2687,clean.app_snapshot_clean,4827,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2688,clean.app_snapshot_clean,4829,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2689,clean.app_snapshot_clean,4836,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2690,clean.app_snapshot_clean,4854,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2691,clean.app_snapshot_clean,4859,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2692,clean.app_snapshot_clean,4878,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2693,clean.app_snapshot_clean,4883,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2694,clean.app_snapshot_clean,4887,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2695,clean.app_snapshot_clean,4888,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2696,clean.app_snapshot_clean,4890,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2697,clean.app_snapshot_clean,4895,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2698,clean.app_snapshot_clean,4914,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2699,clean.app_snapshot_clean,4957,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2700,clean.app_snapshot_clean,4960,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2701,clean.app_snapshot_clean,4961,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2702,clean.app_snapshot_clean,4966,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2703,clean.app_snapshot_clean,4989,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2704,clean.app_snapshot_clean,5002,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2705,clean.app_snapshot_clean,5004,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2706,clean.app_snapshot_clean,5012,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2707,clean.app_snapshot_clean,5013,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2708,clean.app_snapshot_clean,5014,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2709,clean.app_snapshot_clean,5016,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2710,clean.app_snapshot_clean,5024,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2711,clean.app_snapshot_clean,5029,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2712,clean.app_snapshot_clean,5046,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2713,clean.app_snapshot_clean,5064,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2714,clean.app_snapshot_clean,5072,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2715,clean.app_snapshot_clean,5073,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2716,clean.app_snapshot_clean,5084,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2717,clean.app_snapshot_clean,5086,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2718,clean.app_snapshot_clean,5088,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2719,clean.app_snapshot_clean,5092,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2720,clean.app_snapshot_clean,5111,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2721,clean.app_snapshot_clean,5113,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2722,clean.app_snapshot_clean,5130,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2723,clean.app_snapshot_clean,5149,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2724,clean.app_snapshot_clean,5152,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2725,clean.app_snapshot_clean,5203,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2726,clean.app_snapshot_clean,5217,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2727,clean.app_snapshot_clean,5223,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2728,clean.app_snapshot_clean,5224,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2729,clean.app_snapshot_clean,5244,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2730,clean.app_snapshot_clean,5337,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2731,clean.app_snapshot_clean,5342,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2732,clean.app_snapshot_clean,5349,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2733,clean.app_snapshot_clean,5352,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2734,clean.app_snapshot_clean,5360,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2735,clean.app_snapshot_clean,5364,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2736,clean.app_snapshot_clean,5389,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
